filename,detection_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,area,error
Frame_20250626_115434_078_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9841,2.72,5.25,480.04,691.69,241.38,348.47,477.32,686.44,327651.04,
Frame_20250626_115434_078_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9718,483.15,8.99,1280.0,337.96,881.58,173.48,796.85,328.97,262136.0,
Frame_20250626_115528_080_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9903,677.4,4.06,1280.0,563.87,978.7,283.97,602.6,559.81,337343.64,
Frame_20250626_115632_082_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9904,0.0,7.29,656.95,676.07,328.48,341.68,656.95,668.78,439356.35,
Frame_20250626_115632_082_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9474,655.48,15.76,1280.0,329.6,967.74,172.68,624.52,313.84,195999.39,
Frame_20250626_115730_084_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9903,728.08,3.7,1280.0,563.54,1004.04,283.62,551.92,559.84,308986.09,
Frame_20250626_115730_084_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9738,0.0,30.93,729.39,292.52,364.7,161.72,729.39,261.59,190800.57,
Frame_20250626_115847_086_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9889,718.64,1.88,1280.0,540.4,999.32,271.14,561.36,538.52,302304.95,
Frame_20250626_115847_086_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.7042,0.13,3.14,721.76,281.49,360.95,142.31,721.62,278.36,200869.31,
Frame_20250626_121135_088_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9913,0.75,6.42,483.34,718.97,242.04,362.69,482.59,712.55,343871.22,
Frame_20250626_121135_088_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9812,483.79,20.47,1280.0,339.23,881.89,179.85,796.21,318.76,253798.37,
Frame_20250626_122037_090_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9945,0.0,1.56,569.08,720.0,284.54,360.78,569.08,718.44,408845.53,
Frame_20250626_122037_090_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9779,572.58,15.85,1279.96,354.47,926.27,185.16,707.38,338.62,239532.05,
Frame_20250626_123305_092_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9649,658.67,0.0,1280.0,528.78,969.34,264.39,621.33,528.78,328547.88,
Frame_20250626_123356_094_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.996,0.0,0.0,773.22,720.0,386.61,360.0,773.22,720.0,556717.59,
Frame_20250626_123356_094_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9466,774.73,28.31,1280.0,349.79,1027.37,189.05,505.27,321.49,162437.11,
Frame_20250626_124055_096_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9929,0.0,76.61,614.4,718.29,307.2,397.45,614.4,641.68,394250.6,
Frame_20250626_124055_096_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9738,616.8,123.37,1280.0,445.23,948.4,284.3,663.2,321.86,213455.26,
Frame_20250626_124314_098_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9901,550.86,59.43,1266.34,657.96,908.6,358.69,715.48,598.52,428229.49,
Frame_20250626_124314_098_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.8787,0.0,93.13,552.13,353.66,276.07,223.4,552.13,260.53,143847.26,
Frame_20250626_124406_100_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9962,0.0,94.68,737.66,720.0,368.83,407.34,737.66,625.32,461268.56,
Frame_20250626_124406_100_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9779,743.42,134.84,1280.0,434.21,1011.71,284.53,536.58,299.37,160638.32,
Frame_20250626_124458_102_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9908,554.3,75.31,1263.82,665.3,909.06,370.31,709.53,589.99,418612.57,
Frame_20250626_124458_102_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.901,0.0,116.15,552.37,377.51,276.19,246.83,552.37,261.36,144366.46,
Frame_20250626_124549_104_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,1.0,ATG,0.9686,2.95,99.77,529.56,370.31,266.26,235.04,526.61,270.54,142466.53,
Frame_20250626_124549_104_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,0.0,Faceplate,0.9658,527.08,57.81,1267.54,673.49,897.31,365.65,740.46,615.68,455884.86,
Frame_20250626_124643_106_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9953,486.86,57.35,1280.0,414.45,883.43,235.9,793.14,357.09,283226.62,
Frame_20250626_124643_106_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9852,0.81,10.16,484.05,718.48,242.43,364.32,483.24,708.32,342290.51,
Frame_20250626_124924_108_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9939,0.0,42.59,658.41,719.17,329.2,380.88,658.41,676.58,445462.79,
Frame_20250626_124924_108_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9808,658.43,90.19,1280.0,424.9,969.21,257.54,621.57,334.71,208049.06,
Frame_20250626_125018_110_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9893,0.0,80.28,639.93,719.72,319.97,400.0,639.93,639.44,409197.69,
Frame_20250626_125018_110_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9827,640.15,124.99,1280.0,460.76,960.07,292.87,639.85,335.77,214844.55,
Frame_20250626_125119_112_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9918,713.57,90.62,1280.0,629.52,996.79,360.07,566.43,538.9,305247.27,
Frame_20250626_125119_112_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.962,130.95,111.61,713.78,344.42,422.36,228.02,582.83,232.81,135689.46,
Frame_20250626_125209_114_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9729,629.22,63.63,1280.0,620.09,954.61,341.86,650.78,556.46,362131.88,
Frame_20250626_125209_114_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9599,7.72,88.42,631.21,342.41,319.47,215.42,623.49,253.99,158359.24,
Frame_20250626_125319_116_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9959,804.48,4.88,1280.0,586.39,1042.24,295.63,475.52,581.51,276522.01,
Frame_20250626_125424_118_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9869,674.69,75.77,1280.0,633.72,977.35,354.74,605.31,557.95,337728.62,
Frame_20250626_125424_118_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9782,17.86,101.02,676.77,354.09,347.32,227.56,658.91,253.07,166750.64,
Frame_20250626_125608_120_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9902,0.0,142.37,555.54,720.0,277.77,431.18,555.54,577.63,320899.62,
Frame_20250626_125608_120_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9623,555.68,188.33,1280.0,506.44,917.84,347.39,724.32,318.12,230416.12,
Frame_20250626_125714_122_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9897,0.0,60.39,494.09,719.67,247.04,390.03,494.09,659.28,325740.01,
Frame_20250626_125714_122_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9891,497.75,97.78,1279.73,426.11,888.74,261.95,781.98,328.33,256746.5,
Frame_20250626_130233_124_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9694,0.13,57.33,319.34,717.57,159.74,387.45,319.21,660.23,210753.45,
Frame_20250626_130233_124_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9485,316.98,103.0,1280.0,461.39,798.49,282.19,963.02,358.4,345143.09,
Frame_20250626_130322_126_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.99,0.31,41.34,473.64,718.8,236.97,380.07,473.33,677.46,320659.48,
Frame_20250626_130322_126_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9855,476.58,89.44,1280.0,448.53,878.29,268.99,803.42,359.09,288501.8,
Frame_20250626_130405_128_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.989,0.0,23.77,454.45,719.5,227.22,371.63,454.45,695.73,316174.0,
Frame_20250626_130405_128_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9836,453.66,72.69,1280.0,432.33,866.83,252.51,826.34,359.64,297187.23,
Frame_20250626_130517_130_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9912,695.94,85.62,1279.77,624.38,987.86,355.0,583.84,538.76,314550.31,
Frame_20250626_130517_130_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9689,83.67,106.59,699.17,349.59,391.42,228.09,615.5,243.0,149566.78,
Frame_20250626_130634_132_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.993,608.73,51.25,1280.0,650.71,944.36,350.98,671.27,599.45,402394.41,
Frame_20250626_130634_132_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9713,0.0,86.51,608.33,356.99,304.16,221.75,608.33,270.47,164535.95,
Frame_20250626_130723_134_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9938,0.0,27.42,782.99,720.0,391.5,373.71,782.99,692.58,542282.43,
Frame_20250626_130723_134_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9773,785.41,77.64,1280.0,403.46,1032.7,240.55,494.59,325.82,161146.37,
Frame_20250626_130801_136_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9947,0.0,26.27,792.98,720.0,396.49,373.13,792.98,693.73,550114.3,
Frame_20250626_130801_136_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9611,788.83,78.48,1280.0,415.55,1034.42,247.01,491.17,337.07,165556.42,
Frame_20250626_130851_138_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9844,0.0,45.72,681.91,720.0,340.96,382.86,681.91,674.28,459798.36,
Frame_20250626_130851_138_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9758,681.73,91.95,1280.0,440.38,980.87,266.17,598.27,348.43,208456.52,
Frame_20250626_131002_140_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9946,0.0,5.62,561.09,718.76,280.54,362.19,561.09,713.14,400131.4,
Frame_20250626_131002_140_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.97,560.7,47.08,1280.0,377.8,920.35,212.44,719.3,330.72,237884.82,
Frame_20250626_131040_142_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9944,0.0,7.27,560.13,720.0,280.06,363.63,560.13,712.73,399221.58,
Frame_20250626_131040_142_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9856,561.68,59.65,1280.0,391.37,920.84,225.51,718.32,331.72,238281.1,
Frame_20250626_131120_144_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9952,0.0,7.8,565.83,720.0,282.92,363.9,565.83,712.2,402988.06,
Frame_20250626_131120_144_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9869,566.48,62.58,1279.58,397.7,923.03,230.14,713.1,335.11,238969.33,
Frame_20250626_131209_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9951,503.9,72.77,1169.96,619.8,836.93,346.29,666.06,547.03,364356.33,
Frame_20250626_131209_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9639,3.07,103.63,504.81,351.15,253.94,227.39,501.74,247.52,124191.98,
Frame_20250626_131209_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,3,1.0,ATG,0.8492,1164.42,108.02,1279.45,346.71,1221.94,227.36,115.02,238.68,27454.03,
Frame_20250626_131626_148_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9918,0.0,23.92,652.77,719.48,326.39,371.7,652.77,695.56,454041.36,
Frame_20250626_131626_148_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.987,653.11,73.4,1280.0,379.5,966.55,226.45,626.89,306.1,191891.0,
Frame_20250626_131720_150_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9924,0.0,18.64,766.59,720.0,383.3,369.32,766.59,701.36,537659.17,
Frame_20250626_131720_150_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9702,768.48,69.99,1279.95,406.28,1024.22,238.13,511.48,336.3,172009.35,
Frame_20250626_131830_152_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9917,687.76,28.42,1280.0,595.57,983.88,311.99,592.24,567.15,335886.13,
Frame_20250626_131830_152_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.936,0.0,66.39,687.49,331.07,343.74,198.73,687.49,264.69,181969.21,
Frame_20250626_131910_154_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9944,691.46,18.85,1280.0,613.28,985.73,316.07,588.54,594.42,349841.64,
Frame_20250626_131910_154_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.8702,0.0,52.3,690.39,332.33,345.2,192.31,690.39,280.02,193326.85,
Frame_20250626_132010_156_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9957,0.0,11.9,760.88,719.73,380.44,365.82,760.88,707.84,538576.32,
Frame_20250626_132010_156_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9743,765.29,75.11,1280.0,400.31,1022.64,237.71,514.71,325.19,167380.89,
Frame_20250626_132055_158_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9969,0.0,51.16,723.42,719.09,361.71,385.12,723.42,667.94,483198.02,
Frame_20250626_132055_158_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9799,723.16,96.4,1280.0,442.22,1001.58,269.31,556.84,345.82,192565.72,
Frame_20250626_132205_160_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9849,570.21,53.17,1196.24,585.93,883.22,319.55,626.03,532.76,333523.44,
Frame_20250626_132205_160_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9593,0.0,81.37,573.86,329.97,286.93,205.67,573.86,248.59,142658.97,
Frame_20250626_132912_162_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9818,687.77,21.96,1280.0,596.7,983.88,309.33,592.23,574.74,340379.05,
Frame_20250626_132912_162_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9449,0.0,50.18,685.72,313.89,342.86,182.04,685.72,263.71,180830.07,
Frame_20250626_133040_164_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9971,0.0,8.9,552.24,720.0,276.12,364.45,552.24,711.1,392693.63,
Frame_20250626_133040_164_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9593,555.21,46.67,1280.0,361.78,917.61,204.23,724.79,315.11,228388.82,
Frame_20250626_133141_166_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.998,0.0,0.0,795.15,720.0,397.57,360.0,795.15,720.0,572506.08,
Frame_20250626_133141_166_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9637,797.21,33.7,1280.0,360.78,1038.61,197.24,482.79,327.08,157909.07,
Frame_20250626_133609_168_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9955,469.6,52.23,1280.0,393.89,874.8,223.06,810.4,341.66,276878.76,
Frame_20250626_133609_168_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.993,0.39,14.4,459.03,718.43,229.71,366.42,458.64,704.03,322895.96,
Frame_20250626_133728_170_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9905,0.0,46.91,646.08,718.84,323.04,382.88,646.08,671.93,434124.76,
Frame_20250626_133728_170_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9816,644.17,97.3,1280.0,423.54,962.08,260.42,635.83,326.24,207431.36,
Frame_20250626_133833_172_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9926,0.0,4.03,856.99,720.0,428.5,362.02,856.99,715.97,613577.68,
Frame_20250626_133833_172_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9584,856.65,37.01,1279.94,359.99,1068.3,198.5,423.3,322.97,136713.57,
Frame_20250626_133914_174_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.992,0.0,9.05,848.81,720.0,424.4,364.53,848.81,710.95,603458.73,
Frame_20250626_133914_174_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9537,851.82,47.42,1280.0,374.51,1065.91,210.97,428.18,327.09,140055.01,
Frame_20250626_134008_176_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9891,638.1,3.22,1280.0,560.99,959.05,282.11,641.9,557.77,358034.0,
Frame_20250626_134008_176_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9732,1.32,34.88,641.73,297.33,321.52,166.11,640.41,262.44,168072.0,
Frame_20250626_134146_178_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9981,0.0,7.03,544.84,719.58,272.42,363.3,544.84,712.55,388224.44,
Frame_20250626_134146_178_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9798,545.56,28.68,1280.0,348.34,912.78,188.51,734.44,319.66,234772.19,
Frame_20250626_134241_180_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9918,0.0,4.2,742.06,717.93,371.03,361.07,742.06,713.72,529627.11,
Frame_20250626_134241_180_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9511,745.75,5.18,1280.0,373.25,1012.88,189.21,534.25,368.07,196640.36,
Frame_20250626_134349_182_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9927,696.41,36.66,1280.0,571.88,988.2,304.27,583.59,535.22,312348.15,
Frame_20250626_134349_182_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.8591,0.05,62.56,698.53,311.84,349.29,187.2,698.48,249.28,174118.92,
Frame_20250626_134926_184_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9902,21.36,4.99,808.46,647.39,414.91,326.19,787.09,642.39,505622.33,
Frame_20250626_134926_184_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9349,811.39,45.97,1280.0,335.73,1045.7,190.85,468.61,289.77,135786.51,
Frame_20250626_135152_186_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9957,0.0,0.84,799.02,720.0,399.51,360.42,799.02,719.16,574626.38,
Frame_20250626_135152_186_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9713,805.33,36.62,1280.0,356.71,1042.66,196.66,474.67,320.09,151936.81,
Frame_20250626_135247_188_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9879,677.57,43.12,1280.0,595.27,978.79,319.2,602.43,552.16,332634.31,
Frame_20250626_135247_188_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9199,0.0,72.11,680.4,328.39,340.2,200.25,680.4,256.28,174372.5,
Frame_20250626_135350_190_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9767,766.27,2.32,1280.0,546.57,1023.13,274.45,513.73,544.25,279595.54,
Frame_20250626_135507_192_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9956,0.0,5.36,570.6,660.61,285.3,332.99,570.6,655.25,373885.84,
Frame_20250626_135507_192_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9276,572.56,4.81,1275.39,316.79,923.97,160.8,702.83,311.99,219274.08,
Frame_20250626_135653_194_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9912,785.54,0.0,1280.0,513.46,1032.77,256.73,494.46,513.46,253886.17,
Frame_20250626_135653_194_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.8837,0.77,2.27,786.19,275.55,393.48,138.91,785.42,273.28,214638.17,
Frame_20250626_135822_196_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9907,0.0,4.83,595.18,670.41,297.59,337.62,595.18,665.58,396141.63,
Frame_20250626_135822_196_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9476,598.03,3.08,1280.0,323.61,939.01,163.35,681.97,320.53,218592.5,
Frame_20250626_135921_198_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9915,0.0,2.66,675.21,715.85,337.6,359.26,675.21,713.19,481549.94,
Frame_20250626_135921_198_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9516,678.43,3.8,1280.0,327.08,979.21,165.44,601.57,323.28,194474.16,
