filename,detection_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,width,height,area,error
Frame_20250626_121135_088_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9849,0.97,6.86,483.41,717.28,242.19,362.07,482.45,710.42,342738.13,
Frame_20250626_121135_088_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9724,480.42,22.05,1279.71,345.18,880.07,183.62,799.29,323.13,258275.16,
Frame_20250626_122037_090_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9873,576.27,14.97,1280.0,359.67,928.14,187.32,703.73,344.7,242574.6,
Frame_20250626_122037_090_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9729,0.27,5.6,576.26,716.69,288.26,361.15,575.99,711.09,409581.66,
Frame_20250626_123305_092_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9803,663.05,6.27,1280.0,528.89,971.52,267.58,616.95,522.63,322436.02,
Frame_20250626_123305_092_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9533,3.12,0.0,661.97,272.72,332.55,136.36,658.85,272.72,179679.11,
Frame_20250626_123356_094_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9913,768.52,30.29,1279.96,350.25,1024.24,190.27,511.44,319.96,163637.93,
Frame_20250626_123356_094_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9413,5.34,5.62,775.17,714.09,390.26,359.86,769.83,708.47,545399.26,
Frame_20250626_124055_096_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9877,612.87,120.55,1280.0,443.62,946.44,282.08,667.13,323.08,215534.4,
Frame_20250626_124055_096_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9727,0.0,73.25,618.81,719.05,309.41,396.15,618.81,645.81,399633.89,
Frame_20250626_124314_098_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,1.0,ATG,0.9827,0.23,93.54,553.01,360.37,276.62,226.96,552.78,266.83,147497.66,
Frame_20250626_124314_098_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,0.0,Faceplate,0.9776,544.11,66.53,1262.57,657.33,903.34,361.93,718.46,590.81,424474.69,
Frame_20250626_124406_100_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9936,740.64,135.97,1280.0,429.82,1010.32,282.9,539.36,293.85,158490.3,
Frame_20250626_124406_100_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9837,5.16,97.12,742.5,719.29,373.83,408.2,737.34,622.17,458748.86,
Frame_20250626_124458_102_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9839,547.39,79.78,1251.95,669.14,899.67,374.46,704.57,589.37,415247.26,
Frame_20250626_124458_102_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9492,1.88,120.88,556.98,377.62,279.43,249.25,555.1,256.74,142516.71,
Frame_20250626_124549_104_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,1.0,ATG,0.9845,0.79,101.02,526.32,374.82,263.55,237.92,525.53,273.8,143891.8,
Frame_20250626_124549_104_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,0.0,Faceplate,0.9672,528.99,62.41,1257.24,678.03,893.11,370.22,728.24,615.62,448318.12,
Frame_20250626_124643_106_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9881,484.74,56.71,1280.0,424.7,882.37,240.71,795.26,367.99,292650.2,
Frame_20250626_124643_106_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9669,0.0,8.19,492.88,718.34,246.44,363.27,492.88,710.14,350013.61,
Frame_20250626_124924_108_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9781,666.91,89.97,1280.0,423.74,973.46,256.86,613.09,333.77,204629.82,
Frame_20250626_124924_108_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9614,2.51,47.33,654.55,718.52,328.53,382.93,652.04,671.19,437640.4,
Frame_20250626_125018_110_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9926,641.2,125.73,1280.0,455.16,960.6,290.45,638.8,329.43,210438.76,
Frame_20250626_125018_110_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9756,1.02,78.42,643.18,718.83,322.1,398.62,642.16,640.42,411250.59,
Frame_20250626_125119_112_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9848,711.2,92.69,1280.0,627.36,995.6,360.02,568.8,534.68,304123.82,
Frame_20250626_125119_112_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.8322,146.58,110.91,720.91,350.77,433.75,230.84,574.33,239.86,137757.29,
Frame_20250626_125209_114_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9852,630.43,68.71,1280.0,625.25,955.21,346.98,649.57,556.54,361514.59,
Frame_20250626_125209_114_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9684,30.33,89.94,634.98,344.86,332.66,217.4,604.65,254.93,154140.32,
Frame_20250626_125319_116_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9825,803.18,8.09,1280.0,581.91,1041.59,295.0,476.82,573.82,273609.1,
Frame_20250626_125319_116_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9204,2.29,28.57,817.38,315.06,409.84,171.82,815.09,286.49,233512.44,
Frame_20250626_125424_118_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9763,673.67,78.4,1280.0,643.51,976.83,360.96,606.33,565.11,342643.31,
Frame_20250626_125424_118_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9577,88.24,103.2,678.73,356.19,383.49,229.69,590.49,252.99,149389.61,
Frame_20250626_125608_120_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9909,556.36,184.05,1280.0,506.93,918.18,345.49,723.64,322.88,233646.64,
Frame_20250626_125608_120_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9732,0.19,144.96,558.66,718.15,279.43,431.55,558.47,573.19,320107.77,
Frame_20250626_125714_122_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9712,0.0,61.26,501.38,719.45,250.69,390.35,501.38,658.18,329998.62,
Frame_20250626_125714_122_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9594,498.54,98.07,1280.0,426.22,889.27,262.14,781.46,328.15,256435.06,
Frame_20250626_130233_124_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9951,303.88,101.19,1280.0,458.8,791.94,279.99,976.12,357.61,349072.95,
Frame_20250626_130233_124_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9658,0.0,64.88,316.8,719.76,158.4,392.32,316.8,654.87,207461.81,
Frame_20250626_130322_126_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9793,0.82,46.7,475.29,718.23,238.06,382.47,474.47,671.53,318620.01,
Frame_20250626_130322_126_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9735,475.13,90.27,1280.0,447.75,877.56,269.01,804.87,357.48,287723.92,
Frame_20250626_130405_128_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.975,462.01,73.33,1280.0,425.93,871.01,249.63,817.99,352.6,288422.58,
Frame_20250626_130405_128_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9679,1.21,22.63,463.35,718.25,232.28,370.44,462.14,695.62,321474.87,
Frame_20250626_130517_130_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9786,698.72,83.28,1280.0,628.98,989.36,356.13,581.28,545.7,317202.52,
Frame_20250626_130517_130_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9634,122.44,108.32,703.35,355.29,412.9,231.8,580.91,246.97,143470.01,
Frame_20250626_130634_132_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9839,608.18,61.39,1280.0,651.12,944.09,356.25,671.82,589.73,396194.48,
Frame_20250626_130634_132_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9734,0.23,89.05,615.64,360.56,307.94,224.8,615.41,271.51,167091.24,
Frame_20250626_130723_134_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9914,782.9,80.71,1280.0,396.97,1031.45,238.84,497.1,316.26,157215.41,
Frame_20250626_130723_134_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9541,5.71,35.64,784.02,719.61,394.87,377.63,778.31,683.97,532334.81,
Frame_20250626_130801_136_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9857,793.69,80.03,1277.32,411.23,1035.5,245.63,483.63,331.2,160175.98,
Frame_20250626_130801_136_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9435,6.41,32.41,786.42,720.0,396.41,376.21,780.01,687.59,536325.08,
Frame_20250626_130851_138_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9698,686.7,93.41,1275.66,431.34,981.18,262.38,588.96,337.93,199024.61,
Frame_20250626_130851_138_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9236,3.57,54.68,697.76,719.8,350.66,387.24,694.18,665.12,461717.42,
Frame_20250626_131002_140_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9782,561.2,43.72,1280.0,376.0,920.6,209.86,718.8,332.28,238840.58,
Frame_20250626_131002_140_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.968,0.83,7.13,575.05,717.23,287.94,362.18,574.23,710.1,407757.24,
Frame_20250626_131040_142_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9786,559.73,54.36,1280.0,388.34,919.86,221.35,720.27,333.98,240556.53,
Frame_20250626_131040_142_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9684,0.64,8.57,575.91,717.26,288.28,362.91,575.27,708.69,407689.33,
Frame_20250626_131120_144_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9831,567.92,59.11,1280.0,391.67,923.96,225.39,712.08,332.56,236810.17,
Frame_20250626_131120_144_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9591,1.26,10.66,578.93,717.42,290.09,364.04,577.67,706.76,408273.66,
Frame_20250626_131209_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,1.0,ATG,0.9871,1.84,103.73,514.28,356.65,258.06,230.19,512.44,252.92,129603.93,
Frame_20250626_131209_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,0.0,Faceplate,0.9826,508.79,77.81,1160.5,623.4,834.64,350.61,651.72,545.58,355565.19,
Frame_20250626_131209_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,3,1.0,ATG,0.9118,1164.41,107.91,1280.0,351.93,1222.21,229.92,115.59,244.02,28204.79,
Frame_20250626_131626_148_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.991,660.21,74.33,1280.0,384.11,970.1,229.22,619.79,309.78,192001.7,
Frame_20250626_131626_148_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9753,3.33,29.16,650.7,716.73,327.02,372.95,647.38,687.57,445115.88,
Frame_20250626_131720_150_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9725,765.36,74.76,1279.9,402.92,1022.63,238.84,514.54,328.16,168848.52,
Frame_20250626_131720_150_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9605,5.74,17.77,766.36,720.0,386.05,368.89,760.63,702.23,534133.88,
Frame_20250626_131830_152_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.985,685.88,33.56,1280.0,593.52,982.94,313.54,594.12,559.96,332686.38,
Frame_20250626_131830_152_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.972,4.59,64.26,686.89,336.37,345.74,200.31,682.3,272.1,185656.17,
Frame_20250626_131910_154_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9859,693.99,14.14,1278.53,613.41,986.26,313.78,584.54,599.27,350299.63,
Frame_20250626_131910_154_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9808,4.95,52.08,697.0,337.06,350.97,194.57,692.05,284.98,197219.54,
Frame_20250626_132010_156_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9773,764.64,76.7,1277.69,394.6,1021.16,235.65,513.04,317.9,163098.69,
Frame_20250626_132010_156_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.956,6.38,9.16,764.97,719.38,385.67,364.27,758.59,710.22,538765.9,
Frame_20250626_132055_158_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9871,725.25,97.0,1280.0,442.0,1002.63,269.5,554.75,344.99,191382.72,
Frame_20250626_132055_158_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9579,4.24,51.83,707.54,719.37,355.89,385.6,703.3,667.53,469478.94,
Frame_20250626_132205_160_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9878,570.91,59.82,1200.02,579.29,885.46,319.55,629.11,519.47,326801.33,
Frame_20250626_132205_160_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9795,0.88,82.55,577.19,331.84,289.03,207.19,576.31,249.29,143670.43,
Frame_20250626_132912_162_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.989,686.13,28.4,1280.0,595.85,983.06,312.13,593.87,567.45,336994.27,
Frame_20250626_132912_162_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9302,5.32,48.08,691.59,316.56,348.46,182.32,686.27,268.48,184246.58,
Frame_20250626_133040_164_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9818,554.21,44.34,1280.0,361.55,917.1,202.94,725.79,317.21,230227.07,
Frame_20250626_133040_164_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9645,0.67,7.34,570.13,717.39,285.4,362.36,569.47,710.04,404346.31,
Frame_20250626_133141_166_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9907,796.04,39.83,1280.0,361.91,1038.02,200.87,483.96,322.07,155872.25,
Frame_20250626_133141_166_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9502,0.52,5.62,786.03,715.86,393.28,360.74,785.51,710.24,557904.77,
Frame_20250626_133609_168_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,0.0,Faceplate,0.9932,1.08,7.85,469.24,716.79,235.16,362.32,468.15,708.93,331890.0,
Frame_20250626_133609_168_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,1.0,ATG,0.9778,466.78,48.42,1280.0,391.99,873.39,220.2,813.22,343.57,279398.94,
Frame_20250626_133728_170_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9806,653.07,99.29,1280.0,423.94,966.53,261.62,626.93,324.65,203537.31,
Frame_20250626_133728_170_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9679,2.78,55.48,644.41,718.74,323.6,387.11,641.63,663.26,425566.25,
Frame_20250626_133833_172_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9871,860.09,39.0,1278.69,364.57,1069.39,201.78,418.6,325.57,136281.29,
Frame_20250626_133833_172_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9753,0.0,7.02,853.44,719.86,426.72,363.44,853.44,712.84,608368.36,
Frame_20250626_133914_174_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9768,855.29,46.65,1280.0,379.11,1067.64,212.88,424.71,332.45,141195.84,
Frame_20250626_133914_174_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9703,0.0,7.56,853.42,720.0,426.71,363.78,853.42,712.44,608016.28,
Frame_20250626_134008_176_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9779,640.08,7.33,1280.0,570.38,960.04,288.85,639.92,563.04,360302.63,
Frame_20250626_134008_176_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9514,0.0,36.86,647.66,297.42,323.83,167.14,647.66,260.56,168753.94,
Frame_20250626_134146_178_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9838,543.9,27.37,1280.0,358.15,911.95,192.76,736.1,330.79,243493.1,
Frame_20250626_134146_178_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9754,0.08,7.05,548.42,711.49,274.25,359.27,548.34,704.43,386267.29,
Frame_20250626_134241_180_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9734,740.64,15.59,1280.0,362.32,1010.32,188.96,539.36,346.73,187013.16,
Frame_20250626_134241_180_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.944,1.32,6.69,743.94,715.74,372.63,361.21,742.62,709.05,526558.31,
Frame_20250626_134349_182_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9904,701.53,46.09,1274.44,571.89,987.99,308.99,572.92,525.81,301243.23,
Frame_20250626_134349_182_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9533,7.16,59.29,702.96,315.67,355.06,187.48,695.79,256.37,178383.88,
Frame_20250626_134926_184_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9876,807.78,47.83,1280.0,336.63,1043.89,192.23,472.22,288.8,136375.84,
Frame_20250626_134926_184_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9779,22.68,7.43,807.55,641.73,415.11,324.58,784.87,634.3,497845.27,
Frame_20250626_135152_186_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9938,800.69,41.23,1280.0,360.47,1040.35,200.85,479.31,319.24,153012.55,
Frame_20250626_135152_186_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9527,2.49,6.69,796.96,715.25,399.72,360.97,794.46,708.56,562924.09,
Frame_20250626_135247_188_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9849,677.99,47.51,1280.0,590.69,978.99,319.1,602.01,543.18,326997.97,
Frame_20250626_135247_188_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9733,3.42,70.73,677.65,332.87,340.54,201.8,674.23,262.14,176744.96,
Frame_20250626_135350_190_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,1,0.0,Faceplate,0.9882,767.92,6.64,1280.0,547.07,1023.96,276.85,512.08,540.43,276739.47,
Frame_20250626_135350_190_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,2,1.0,ATG,0.9649,0.95,10.67,767.82,283.65,384.38,147.16,766.87,272.98,209342.0,
Frame_20250626_135507_192_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,1,1.0,ATG,0.9789,575.62,5.7,1280.0,322.78,927.81,164.24,704.38,317.07,223339.22,
Frame_20250626_135507_192_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,2,0.0,Faceplate,0.9344,0.54,6.55,576.38,654.52,288.46,330.53,575.84,647.97,373127.93,
